data,1
memo1
memo2
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511
0,0.415668,0.440256,0.460807,0.47656,0.486943,0.491596,0.490392,0.48344,0.471089,0.453911,0.432681,0.40835,0.382003,0.354816,0.328006,0.302779,0.280277,0.261526,0.247393,0.23854,0.235395,0.23813,0.246648,0.260586,0.279328,0.302029,0.327653,0.355017,0.382846,0.409833,0.434697,0.456246,0.473434,0.485416,0.491585,0.49161,0.485452,0.47337,0.455913,0.433893,0.408354,0.380519,0.351733,0.323399,0.296908,0.27357,0.254548,0.240799,0.233024,0.231631,0.236708,0.24802,0.265015,0.286851,0.312432,0.340466,0.369526,0.398122,0.424775,0.448097,0.466856,0.480046,0.486939,0.487121,0.48052,0.467411,0.448403,0.424411,0.39661,0.366378,0.335223,0.304707,0.276367,0.25163,0.231744,0.217706,0.21021,0.209609,0.215893,0.228684,0.247255,0.270565,0.297303,0.325964,0.354912,0.382475,0.407021,0.427046,0.441253,0.448619,0.448448,0.440412,0.424572,0.401377,0.371647,0.336534,0.297471,0.2561,0.214198,0.173585,0.136042,0.103219,0.076554,0.0572072,0.0459983,0.0433678,0.0493542,0.0635907,0.0853217,0.113439,0.146533,0.182963,0.220931,0.258575,0.294051,0.325628,0.351767,0.371197,0.382978,0.386541,0.381723,0.368767,0.348317,0.321382,0.28929,0.253625,0.216147,0.178711,0.143175,0.111312,0.0847222,0.06476,0.052465,0.048514,0.0531879,0.066359,0.0874973,0.115697,0.149722,0.188065,0.22902,0.27077,0.311472,0.349349,0.382773,0.410348,0.430976,0.443907,0.448777,0.445621,0.434873,0.417335,0.39414,0.366689,0.336583,0.305535,0.275286,0.247514,0.22375,0.205299,0.193175,0.188048,0.190215,0.199582,0.215675,0.23766,0.264397,0.294493,0.326379,0.358392,0.388864,0.416209,0.439007,0.456076,0.466537,0.46986,0.465889,0.454853,0.437353,0.414328,0.38701,0.356852,0.325461,0.294503,0.265623,0.240352,0.22003,0.205731,0.19821,0.197854,0.20467,0.218274,0.237914,0.262504,0.290682,0.320877,0.351388,0.380476,0.406446,0.427743,0.443027,0.451246,0.451691,0.444035,0.428352,0.40512,0.375196,0.339777,0.300346,0.258596,0.216352,0.175481,0.137796,0.104975,0.0784706,0.0594447,0.0487062,0.0466731,0.0533501,0.0683281,0.0908031,0.119615,0.153301,0.190172,0.228388,0.266051,0.301294,0.332376,0.357763,0.376203,0.386786,0.388991,0.382705,0.368236,0.346291,0.317946,0.284589,0.247856,0.209551,0.171555,0.135737,0.103864,0.0775143,0.0579996,0.0463045,0.0430379,0.0484049,0.0621978,0.0838073,0.112254,0.146237,0.1842,0.224406,0.265024,0.304222,0.340253,0.371541,0.396759,0.414895,0.425293,0.427692,0.422229,0.409435,0.390201,0.365735,0.337495,0.307118,0.27633,0.246861,0.220357,0.198293,0.181897,0.17209,0.169437,0.174115,0.185908,0.204217,0.228084,0.256248,0.287204,0.319283,0.350732,0.37981,0.404872,0.424458,0.437368,0.442721,0.440011,0.429129,0.410373,0.384439,0.352391,0.315606,0.275714,0.234516,0.193899,0.155743,0.12183,0.0937554,0.0728519,0.0601222,0.0561905,0.0612711,0.0751581,0.0972351,0.126505,0.16164,0.201045,0.242935,0.285426,0.326622,0.36471,0.398049,0.425244,0.445216,0.457253,0.461039,0.456668,0.444634,0.425805,0.401373,0.372791,0.341703,0.30985,0.278988,0.250797,0.226794,0.208259,0.196171,0.191161,0.19348,0.202993,0.219184,0.241192,0.267849,0.297752,0.329329,0.360927,0.390897,0.417678,0.439879,0.456353,0.466252,0.469072,0.46468,0.453317,0.435588,0.412426,0.385049,0.354889,0.323526,0.292598,0.263723,0.238408,0.217978,0.203503,0.19574,0.195098,0.201612,0.21494,0.23438,0.258903,0.287203,0.317761,0.348926,0.378991,0.406281,0.429239,0.446503,0.456979,0.459891,0.45483,0.441773,0.421088,0.393519,0.360155,0.322379,0.281801,0.240187,0.199371,0.161172,0.127302,0.099291,0.0784071,0.0656005,0.0614559,0.066165,0.0795172,0.10091,0.129377,0.163636,0.202149,0.243195,0.284958,0.325604,0.363379,0.396685,0.424158,0.444732,0.457686,0.46268,0.459762,0.449368,0.43229,0.409641,0.382791,0.353298,0.322826,0.293067,0.265648,0.242053,0.22355,0.211125,0.205441,0.206798,0.215129,0.230003,0.250648,0.275999,0.30475,0.335428,0.366467,0.396288,0.423389,0.446411,0.464218,0.475945,0.481049,0.479328,0.470933,0.456359,0.436413,0.412171,0.384924,0.356106,0.327223,0.299773,0.275168,0.254668,0.239312,0.229872,0.226813,0.230274,0.240066,0.255682,0.276327,0.300961,0.328356,0.357157,0.38595,0.413338,0.438004,0.458778,0.474693,0.485026,0.489336,0.487473,0.479588,0.466118,0.447762,0.42544,0.400251,0.373414,0.346212,0.319927,0.295785,0.274897,0.258211,0.246473,0.240194,0.239632,0.244785,0.255397,0.270971,0.290794,0.313975,0.339482,0.366191,0.392932,0.418541,0.441905,0.462011,0.477982,0.489111,0.494889,0.495019,0.489432,0.478278,0.461927,0.440946,0.416082,0.388227,0.358389,0.327649,0.297127,0.267932,0.24113,0.217701,0.198502,0.184237,0.175434,0.172419,0.175309,0.184003,0.198188,0.217345,0.240773,0.267606,0.29685,0.32742,0.358173,0.387961
1,0.403243,0.429268,0.451379,0.468812,0.48099,0.487542,0.488328,0.483436,0.473191,0.458135,0.43901,0.41673,0.392341,0.366981,0.341828,0.318054,0.29677,0.278978,0.265528,0.257073,0.254043,0.25662,0.264728,0.278032,0.295952,0.317688,0.342251,0.36851,0.395243,0.42119,0.44512,0.46588,0.482462,0.494043,0.500034,0.50011,0.494226,0.482627,0.465839,0.444642,0.420042,0.393219,0.365472,0.338158,0.312624,0.290137,0.271825,0.258616,0.251187,0.249934,0.25494,0.265976,0.282504,0.303702,0.328503,0.35565,0.383753,0.411362,0.43704,0.459437,0.477359,0.489832,0.496155,0.495933,0.489109,0.475961,0.457095,0.433416,0.406081,0.376445,0.345986,0.316234,0.288689,0.264745,0.245611,0.23225,0.225326,0.225165,0.231735,0.244644,0.263156,0.286225,0.312546,0.340623,0.368838,0.395535,0.419109,0.438082,0.451183,0.457418,0.456118,0.446982,0.430092,0.405916,0.375289,0.339375,0.299613,0.257649,0.215256,0.174252,0.136408,0.103366,0.0765529,0.0571174,0.0458675,0.043233,0.0492425,0.0635208,0.0853058,0.113484,0.146643,0.183139,0.221176,0.258888,0.294435,0.326084,0.352297,0.371803,0.38366,0.387298,0.38255,0.369657,0.349258,0.322359,0.290284,0.254614,0.217108,0.17962,0.14401,0.112056,0.0853648,0.0652981,0.0529064,0.0488784,0.0535086,0.0666832,0.0878865,0.116226,0.150478,0.189144,0.230528,0.272815,0.314164,0.352794,0.38707,0.415586,0.437227,0.451227,0.4572,0.45516,0.445514,0.42904,0.406847,0.380314,0.351019,0.320656,0.290952,0.263574,0.240046,0.22167,0.209462,0.204101,0.205893,0.214761,0.230248,0.251546,0.277537,0.306853,0.337952,0.369199,0.398951,0.425646,0.447883,0.464499,0.47463,0.477754,0.473722,0.462761,0.445468,0.422773,0.395893,0.366265,0.335473,0.30516,0.276944,0.252331,0.232634,0.218902,0.211864,0.21189,0.218967,0.232698,0.252323,0.276752,0.304623,0.334371,0.364305,0.392698,0.417875,0.4383,0.452652,0.459904,0.459367,0.450737,0.434109,0.409977,0.379213,0.343027,0.302912,0.260565,0.217815,0.176527,0.138512,0.105442,0.0787635,0.0596292,0.0488391,0.0468016,0.0535123,0.0685531,0.0911116,0.12002,0.153811,0.190787,0.229106,0.266865,0.302195,0.333352,0.358802,0.377289,0.387905,0.390126,0.383841,0.369355,0.347379,0.318986,0.285568,0.248763,0.210376,0.172293,0.136388,0.104433,0.0780104,0.05844,0.046713,0.0434455,0.0488497,0.0627248,0.0844684,0.113107,0.147344,0.185626,0.22622,0.267296,0.307021,0.343645,0.37559,0.401524,0.420427,0.431636,0.434879,0.430285,0.418371,0.400018,0.376419,0.349019,0.31944,0.289394,0.260598,0.234682,0.213109,0.197095,0.18755,0.185029,0.189706,0.201359,0.219386,0.242833,0.270444,0.300722,0.33201,0.36257,0.390678,0.41471,0.433228,0.445053,0.44933,0.445573,0.433696,0.414017,0.387248,0.354466,0.317057,0.276657,0.235066,0.194168,0.155833,0.121832,0.0937433,0.0728818,0.0602294,0.0563886,0.061552,0.0754926,0.0975744,0.126783,0.161776,0.200947,0.242504,0.284558,0.325214,0.362662,0.395267,0.421643,0.440726,0.451814,0.454609,0.44922,0.436159,0.41631,0.390881,0.361345,0.329359,0.296681,0.265084,0.236259,0.211738,0.192816,0.180482,0.175379,0.177768,0.187522,0.204132,0.226741,0.254183,0.285052,0.317773,0.350684,0.382124,0.410516,0.43445,0.452754,0.464556,0.469323,0.466889,0.457467,0.441627,0.420273,0.394592,0.365991,0.336025,0.306314,0.278459,0.25396,0.234136,0.220055,0.212482,0.211835,0.218161,0.231135,0.250076,0.273973,0.301543,0.331292,0.361586,0.390741,0.417099,0.439122,0.455462,0.465035,0.467078,0.461188,0.447349,0.425931,0.397684,0.363696,0.325352,0.284263,0.242195,0.200983,0.162445,0.128295,0.100061,0.0790142,0.066105,0.0619191,0.0666489,0.0800849,0.101625,0.130303,0.164837,0.203688,0.245136,0.287362,0.328533,0.366891,0.400838,0.429005,0.450324,0.464071,0.469897,0.467847,0.458347,0.442182,0.420451,0.394514,0.365911,0.336294,0.307333,0.280636,0.257668,0.239675,0.227623,0.222152,0.223544,0.231716,0.24622,0.266276,0.290811,0.318519,0.347928,0.377483,0.405621,0.430858,0.451864,0.467532,0.477034,0.479865,0.475863,0.465225,0.448484,0.426489,0.400357,0.371412,0.341118,0.311005,0.282587,0.257287,0.236364,0.220851,0.211506,0.208771,0.212756,0.223238,0.239667,0.261208,0.286775,0.315094,0.344767,0.374338,0.402374,0.427528,0.448606,0.464625,0.474858,0.478862,0.476501,0.467945,0.453656,0.434367,0.411037,0.384806,0.356936,0.328754,0.301582,0.276684,0.255202,0.238109,0.226167,0.219894,0.219549,0.225119,0.236329,0.252654,0.273351,0.297488,0.323995,0.351703,0.379401,0.405885,0.430008,0.450726,0.467138,0.478524,0.484364,0.484367,0.478467,0.466834,0.449858,0.428134,0.40244,0.3737,0.342956,0.311322,0.279945,0.249966,0.22247,0.198458,0.178799,0.164208,0.155216,0.152152,0.155131,0.164049,0.178588,0.198227,0.222256,0.24981,0.279893,0.311417,0.343242,0.374222
2,0.391952,0.419378,0.443014,0.462095,0.476038,0.484463,0.487212,0.484357,0.476194,0.463237,0.446193,0.425939,0.403483,0.37992,0.356393,0.334037,0.313932,0.297058,0.284246,0.276142,0.273177,0.275544,0.283188,0.295804,0.312849,0.333568,0.357021,0.382128,0.40772,0.432591,0.455553,0.4755,0.491456,0.502625,0.508434,0.508564,0.502966,0.49187,0.475776,0.455435,0.431811,0.406041,0.379377,0.353129,0.328596,0.307004,0.289442,0.276805,0.26975,0.268656,0.273603,0.284363,0.300413,0.320952,0.344942,0.37116,0.398254,0.424816,0.449452,0.470851,0.48786,0.499537,0.50521,0.504507,0.497385,0.484127,0.46534,0.441917,0.415001,0.385921,0.356129,0.32712,0.300361,0.277206,0.258829,0.246159,0.239827,0.240131,0.247018,0.260079,0.278566,0.301432,0.327376,0.354908,0.382426,0.408295,0.430931,0.448884,0.46091,0.466043,0.463641,0.453427,0.435507,0.410368,0.378861,0.342159,0.30171,0.25916,0.216284,0.174893,0.136753,0.103494,0.0765343,0.05701,0.0457183,0.0430782,0.0491087,0.0634266,0.0852633,0.1135,0.146722,0.183283,0.221386,0.259167,0.294784,0.326506,0.352794,0.372378,0.384313,0.388028,0.383353,0.370525,0.350179,0.323318,0.291261,0.255588,0.218054,0.180516,0.144834,0.112789,0.085996,0.0658247,0.0533362,0.0492314,0.0538183,0.0669975,0.0882675,0.11675,0.151233,0.190228,0.232048,0.274882,0.31689,0.356287,0.391432,0.420907,0.443584,0.458678,0.465781,0.464885,0.456371,0.440993,0.419834,0.39425,0.365795,0.336146,0.307013,0.280051,0.256775,0.238485,0.226199,0.220601,0.222009,0.230362,0.245221,0.265799,0.291004,0.319494,0.349755,0.380178,0.409148,0.435125,0.456733,0.472827,0.482559,0.485417,0.481258,0.470311,0.453169,0.430752,0.404266,0.375129,0.344904,0.315211,0.287643,0.263678,0.244603,0.231441,0.224897,0.225319,0.232677,0.24656,0.266198,0.290496,0.318093,0.347428,0.37682,0.404555,0.428975,0.448562,0.462017,0.468334,0.466848,0.457273,0.439726,0.414718,0.383136,0.346203,0.305419,0.262489,0.219242,0.177544,0.139204,0.105887,0.0790346,0.0597897,0.0489443,0.0468976,0.0536362,0.0687336,0.0913696,0.120369,0.154259,0.191337,0.229756,0.26761,0.303027,0.334262,0.359778,0.378318,0.388972,0.391217,0.384939,0.370446,0.348445,0.320012,0.28654,0.249667,0.211203,0.173036,0.137044,0.105005,0.0785078,0.0588782,0.0471149,0.0438417,0.0492784,0.063232,0.0851068,0.113936,0.148428,0.187034,0.228024,0.26957,0.309836,0.347073,0.379698,0.406374,0.426073,0.438126,0.442249,0.43856,0.427565,0.41013,0.387434,0.360909,0.332161,0.302887,0.274788,0.249482,0.228416,0.212795,0.203519,0.201133,0.205804,0.217308,0.23504,0.258051,0.285088,0.314664,0.345135,0.374778,0.401887,0.424859,0.442278,0.452989,0.45616,0.451328,0.438429,0.4178,0.390172,0.356634,0.318581,0.277653,0.235653,0.194459,0.155934,0.121834,0.0937243,0.0729,0.0603229,0.0565739,0.061824,0.0758253,0.0979223,0.127084,0.161952,0.200909,0.242157,0.283802,0.323949,0.360791,0.392698,0.418296,0.43653,0.446714,0.448562,0.4422,0.428157,0.407333,0.380953,0.350506,0.317664,0.284202,0.251905,0.222481,0.197476,0.178194,0.165639,0.160464,0.16294,0.172949,0.189988,0.213203,0.241432,0.273266,0.307128,0.341345,0.374246,0.404237,0.42989,0.45001,0.463698,0.470392,0.4699,0.462398,0.448427,0.428861,0.404856,0.377793,0.349204,0.320688,0.293833,0.270128,0.250886,0.237177,0.22977,0.229092,0.235204,0.247798,0.26621,0.289453,0.316265,0.345173,0.374566,0.402779,0.428175,0.449231,0.464616,0.473258,0.474403,0.467658,0.453011,0.430839,0.401893,0.367265,0.328338,0.286727,0.244195,0.20258,0.163698,0.129264,0.100807,0.0795983,0.0665887,0.0623648,0.0671196,0.080644,0.102336,0.131231,0.166045,0.205241,0.247097,0.289793,0.331496,0.370446,0.405042,0.433914,0.45599,0.470541,0.477214,0.476048,0.467461,0.452227,0.431437,0.406435,0.378748,0.350011,0.321874,0.295928,0.273616,0.256161,0.244508,0.239278,0.240733,0.248772,0.262933,0.282426,0.306171,0.33286,0.361027,0.389124,0.415604,0.439005,0.458022,0.471579,0.478884,0.479468,0.473214,0.460357,0.441473,0.417453,0.389449,0.35882,0.327059,0.295718,0.266328,0.24032,0.218954,0.203257,0.19397,0.191516,0.195975,0.207089,0.224273,0.246647,0.273083,0.302264,0.332749,0.363045,0.391683,0.417288,0.438645,0.454756,0.464886,0.468597,0.465763,0.456571,0.44151,0.421344,0.397067,0.369859,0.341024,0.311926,0.283928,0.258327,0.236295,0.218827,0.206699,0.200439,0.200301,0.206264,0.218034,0.235062,0.256573,0.281602,0.309038,0.337673,0.36626,0.393556,0.418382,0.439666,0.456489,0.468113,0.474016,0.473906,0.467726,0.455662,0.438123,0.415732,0.389292,0.359761,0.328208,0.295778,0.263646,0.232976,0.204875,0.180358,0.160309,0.145449,0.136314,0.133234,0.136323,0.145474,0.160366,0.180472,0.205084,0.233331,0.264219,0.296662,0.329523,0.361656
3,0.381862,0.410638,0.43575,0.456432,0.472093,0.482345,0.487015,0.486154,0.480032,0.469133,0.45413,0.435862,0.415295,0.393488,0.371543,0.350561,0.331591,0.315588,0.303367,0.295567,0.29262,0.29473,0.301864,0.313746,0.329873,0.349533,0.371836,0.395756,0.420176,0.44394,0.465912,0.485027,0.500342,0.511091,0.516716,0.516903,0.5116,0.501022,0.485644,0.466184,0.443567,0.418884,0.393341,0.368198,0.344706,0.324047,0.30727,0.29524,0.288586,0.287672,0.292572,0.303062,0.318629,0.338495,0.361649,0.386901,0.412941,0.438402,0.461932,0.482263,0.498282,0.509082,0.514022,0.512754,0.505249,0.491801,0.473015,0.449778,0.423216,0.394636,0.365462,0.337159,0.311156,0.288772,0.271143,0.259164,0.253433,0.25422,0.261449,0.274692,0.293192,0.315897,0.341508,0.368543,0.395414,0.420506,0.442256,0.459239,0.47024,0.474318,0.470859,0.45961,0.4407,0.414635,0.38228,0.344821,0.303709,0.260597,0.217256,0.175495,0.137069,0.103603,0.0765025,0.0568934,0.0455617,0.0429162,0.0489668,0.0633222,0.0852076,0.1135,0.146782,0.183405,0.221572,0.259418,0.295103,0.326896,0.353259,0.37292,0.384934,0.388727,0.384126,0.371365,0.351075,0.324253,0.292218,0.256542,0.218984,0.181396,0.145643,0.113509,0.0866157,0.0663407,0.0537559,0.0495746,0.0541185,0.0673024,0.0886395,0.117265,0.15198,0.191307,0.233565,0.276949,0.319621,0.359791,0.395814,0.42626,0.449985,0.466187,0.474438,0.474704,0.467343,0.453084,0.432984,0.408373,0.380784,0.351874,0.323334,0.296807,0.273801,0.255611,0.243255,0.237424,0.238445,0.246272,0.260485,0.280318,0.304704,0.332329,0.361704,0.391249,0.419376,0.444572,0.465482,0.480983,0.490242,0.49276,0.4884,0.477396,0.460336,0.438135,0.411983,0.383284,0.353581,0.32447,0.297518,0.274179,0.255711,0.243112,0.237063,0.23789,0.245544,0.259601,0.279279,0.30348,0.330841,0.359805,0.388701,0.415826,0.439538,0.458337,0.470946,0.476378,0.473989,0.463517,0.445094,0.419251,0.386888,0.349241,0.307817,0.264328,0.220606,0.178515,0.139861,0.106306,0.0792826,0.0599283,0.0490258,0.046966,0.053727,0.0688743,0.0915805,0.120664,0.154646,0.191821,0.230335,0.268281,0.303785,0.335099,0.360683,0.379281,0.38998,0.392255,0.385994,0.371501,0.349485,0.32102,0.287501,0.250567,0.21203,0.173782,0.137705,0.105582,0.0790075,0.059315,0.0475105,0.0442259,0.0496894,0.0637156,0.0857167,0.114732,0.149478,0.18841,0.229799,0.27182,0.312639,0.350502,0.383824,0.411262,0.431782,0.444703,0.449734,0.44698,0.436933,0.420446,0.398684,0.373062,0.34517,0.31669,0.289309,0.264628,0.244082,0.228863,0.219859,0.217608,0.22227,0.233616,0.251044,0.273604,0.300051,0.328908,0.358543,0.387249,0.413339,0.435231,0.45153,0.461106,0.463151,0.457226,0.443287,0.421692,0.393188,0.358877,0.320165,0.278696,0.236274,0.194772,0.156046,0.121839,0.0937013,0.0729094,0.0604051,0.0567482,0.0620884,0.0761571,0.0982796,0.127408,0.162169,0.200937,0.241902,0.283169,0.322842,0.359116,0.390369,0.415234,0.432668,0.441997,0.44295,0.435669,0.420697,0.398951,0.371673,0.340365,0.306716,0.272514,0.239561,0.209577,0.18412,0.164509,0.151758,0.14653,0.149109,0.159381,0.176853,0.200674,0.229684,0.262473,0.297459,0.332964,0.367302,0.398867,0.42621,0.448115,0.463656,0.472246,0.473659,0.468044,0.455908,0.438096,0.415734,0.390178,0.362935,0.335585,0.309702,0.286763,0.268078,0.254716,0.24745,0.246718,0.252593,0.264784,0.282646,0.305212,0.331243,0.359286,0.387755,0.415003,0.439414,0.459482,0.47389,0.481579,0.481807,0.474188,0.458716,0.435775,0.406117,0.370836,0.331318,0.289177,0.246177,0.204155,0.164928,0.130211,0.101532,0.0801643,0.0670578,0.0627997,0.0675836,0.0812006,0.103049,0.132164,0.167262,0.206805,0.249071,0.292239,0.334475,0.374018,0.409265,0.438843,0.461678,0.477037,0.484563,0.484286,0.476619,0.462326,0.442487,0.418433,0.391677,0.363834,0.336541,0.311364,0.289727,0.272833,0.261604,0.25664,0.258185,0.266119,0.279968,0.298929,0.321917,0.347623,0.374584,0.401262,0.426126,0.447733,0.464806,0.476298,0.481451,0.479837,0.471376,0.456345,0.435361,0.409353,0.37951,0.347224,0.314017,0.281461,0.251102,0.224379,0.202555,0.186647,0.177384,0.175165,0.180046,0.191734,0.209608,0.232748,0.259986,0.289963,0.321198,0.352163,0.381356,0.407374,0.428983,0.445172,0.4552,0.458632,0.455351,0.445563,0.42978,0.408795,0.383638,0.355523,0.325792,0.295846,0.267085,0.240836,0.218298,0.200486,0.188192,0.181946,0.182004,0.188332,0.200622,0.2183,0.240563,0.266412,0.294703,0.324191,0.353593,0.381633,0.407104,0.428908,0.446108,0.457955,0.463921,0.463714,0.45729,0.444845,0.42681,0.40383,0.376736,0.34651,0.31425,0.281129,0.248345,0.217082,0.188468,0.16353,0.143163,0.128094,0.118863,0.1158,0.119018,0.128409,0.143648,0.164207,0.189375,0.218283,0.249937,0.283255,0.317103,0.350341
